date,Brazil,China,EU27 & UK,France,Germany,India,Italy,Japan,ROW,Russia,Spain,UK,US
2020-08-10,0.137943,14.8081,2.43018,0.061012,0.65081,3.01256,0.253361,1.49277,9.89773,2.5329,0.156037,0.206022,5.63812
2020-08-11,0.138935,14.9764,2.55181,0.061329,0.641606,2.96733,0.277369,1.64721,10.2491,2.50795,0.160397,0.248172,5.64368
2020-08-12,0.137045,15.2176,2.57415,0.067295,0.626164,2.7872,0.278233,1.56881,10.3286,2.50028,0.161663,0.254568,5.58258
2020-08-13,0.133335,15.0016,2.62069,0.057537,0.644969,2.69788,0.278364,1.49957,10.1137,2.4694,0.170831,0.243935,5.60807
2020-08-14,0.131686,15.1783,2.57001,0.065674,0.653999,2.69788,0.269759,1.46638,10.3647,2.43595,0.157442,0.239358,5.6667
2020-08-15,0.119837,15.0213,2.04125,0.067585,0.530951,2.66258,0.228388,1.47183,9.80889,2.36248,0.110289,0.192443,5.41333
2020-08-16,0.114448,15.0746,1.897,0.065855,0.45798,2.62729,0.219058,1.50508,9.59671,2.30225,0.101148,0.179518,5.11597
2020-08-17,0.12719,14.6511,2.50551,0.06766,0.676929,2.76448,0.265085,1.82127,10.2557,2.45567,0.143763,0.238983,5.39373
2020-08-18,0.14118,14.8165,2.60673,0.06816,0.71664,2.90167,0.266383,1.88484,10.3979,2.44633,0.150981,0.239284,5.43781
2020-08-19,0.143106,14.7857,2.48183,0.068465,0.685288,2.7639,0.27202,1.84448,10.4479,2.48593,0.121115,0.208714,5.1732
2020-08-20,0.145325,14.6707,2.33514,0.06849,0.639006,2.70163,0.28046,1.91828,10.4562,2.49858,0.130139,0.113434,5.02877
2020-08-21,0.139493,14.0257,2.10649,0.063749,0.518379,2.72315,0.265014,1.93625,10.634,2.47268,0.136775,0.081643,5.14744
2020-08-22,0.117327,13.8994,1.6389,0.042493,0.324921,2.68932,0.233786,1.64465,10.1494,2.43568,0.124546,0.085605,5.11849
2020-08-23,0.101383,14.0453,1.56802,0.03508,0.303253,2.5879,0.210911,1.43205,9.64565,2.32802,0.105765,0.150667,5.21385
2020-08-24,0.09397,13.9471,2.48108,0.065254,0.657249,2.73441,0.295808,1.72703,10.4457,2.38932,0.156233,0.234716,5.79195
2020-08-25,0.092985,14.1266,2.3984,0.068977,0.644942,2.86492,0.300762,1.82613,10.6004,2.42138,0.162912,0.132228,5.90506
2020-08-26,0.088406,14.4155,2.11787,0.062898,0.273646,2.97279,0.312595,1.84629,10.4249,2.41671,0.182402,0.200513,5.61417
2020-08-27,0.081805,13.9948,2.70266,0.069609,0.630104,2.97279,0.334468,1.90666,10.3722,2.43689,0.183664,0.289355,5.74225
2020-08-28,0.077023,13.619,2.42799,0.077192,0.61007,2.94494,0.318949,1.91166,10.333,2.42163,0.137122,0.160795,5.57011
2020-08-29,0.081449,13.6947,1.9181,0.051459,0.500168,2.94155,0.233123,1.69597,9.64543,2.32421,0.09918,0.104316,5.01881
2020-08-30,0.082451,13.7087,1.85702,0.042367,0.482804,2.77596,0.202628,1.58606,9.48444,2.30726,0.093405,0.155597,4.51464
2020-08-31,0.081676,13.5292,2.65026,0.075793,0.742556,2.95457,0.304259,1.80655,10.5457,2.38239,0.14761,0.251948,4.87652
2020-09-01,0.092972,14.122,2.82392,0.088945,0.805133,3.13028,0.310923,1.78379,10.4095,2.42619,0.167992,0.271033,5.2276
2020-09-02,0.115838,14.0991,2.72407,0.084057,0.805074,3.19134,0.329781,1.83181,10.1399,2.4475,0.151627,0.193373,5.4549
2020-09-03,0.130323,13.8243,2.48721,0.065792,0.67911,3.25241,0.298253,1.86195,10.0879,2.44234,0.157922,0.147878,5.34837
2020-09-04,0.142834,13.0914,2.34562,0.069091,0.624146,3.32339,0.27434,1.81659,10.2325,2.43909,0.150954,0.139594,5.27712
2020-09-05,0.090174,12.9139,1.82168,0.052608,0.491465,3.35042,0.200041,1.54673,9.78555,2.37847,0.110851,0.113004,4.53689
2020-09-06,0.085026,12.9397,1.84183,0.047525,0.474883,3.11736,0.194045,1.40676,9.30054,2.3371,0.094393,0.201099,4.15985
2020-09-07,0.10256,12.7336,2.40894,0.078222,0.666778,3.21124,0.30327,1.65332,9.78246,2.39214,0.107219,0.184539,4.26082
2020-09-08,0.09932,13.12,2.41244,0.080923,0.617278,3.5498,0.30255,1.73714,10.0771,2.39558,0.138853,0.193283,4.45613
2020-09-09,0.091648,12.9597,2.52814,0.08353,0.653045,3.5498,0.307157,1.73172,9.94343,2.38909,0.165767,0.193759,4.56141
2020-09-10,0.09726,13.1544,2.80503,0.087031,0.80444,3.50093,0.319299,1.67772,9.82886,2.41657,0.165418,0.26086,4.80945
2020-09-11,0.087242,12.4902,2.66116,0.085385,0.773176,3.42964,0.300217,1.68079,9.6509,2.43226,0.166024,0.176019,4.76741
2020-09-12,0.095062,12.2956,1.85858,0.072988,0.440324,3.31121,0.236246,1.41419,9.21576,2.36034,0.114717,0.079767,4.31391
2020-09-13,0.101928,12.1038,1.65584,0.055057,0.408708,3.19278,0.196169,1.25823,8.90763,2.3011,0.111686,0.078215,4.28687
2020-09-14,0.116553,12.0436,2.7002,0.069892,0.758048,3.22864,0.311198,1.40585,9.87848,2.43463,0.155431,0.242391,4.59611
2020-09-15,0.142018,12.3156,3.01082,0.077139,0.790676,3.28409,0.358681,1.44323,10.1634,2.50144,0.176871,0.312167,4.37185
2020-09-16,0.115346,11.8919,2.8733,0.07986,0.74306,3.34459,0.352796,1.52806,9.83961,2.53187,0.187622,0.25998,4.32878
2020-09-17,0.101321,11.9406,2.62782,0.070508,0.673057,3.16719,0.312603,1.62595,9.91248,2.52626,0.165705,0.220982,4.44425
2020-09-18,0.118756,11.4682,2.4479,0.066999,0.62,3.23204,0.30389,1.69655,9.74872,2.53263,0.141774,0.167583,4.0515
2020-09-19,0.11661,11.1505,2.0112,0.057181,0.490283,3.34855,0.262242,1.27223,9.26829,2.48799,0.111828,0.093934,3.20061
2020-09-20,0.105916,11.1132,1.99659,0.062081,0.508443,3.25036,0.243299,1.13313,8.88923,2.49733,0.112084,0.143747,3.02779
2020-09-21,0.11699,11.0245,2.82287,0.087448,0.747448,3.15217,0.343119,1.16625,9.55938,2.55477,0.170406,0.276555,3.54708
2020-09-22,0.122199,11.2478,2.83802,0.098799,0.787049,3.0986,0.348085,1.26753,9.75507,2.53031,0.175161,0.214665,3.72853
2020-09-23,0.119252,11.5885,2.71756,0.084921,0.717677,2.9783,0.324387,1.42729,9.88422,2.51784,0.153227,0.246476,3.85227
2020-09-24,0.120519,11.4081,2.33477,0.062382,0.531325,3.08671,0.307233,1.46283,9.81772,2.51123,0.114416,0.199194,3.88934
2020-09-25,0.117168,11.3136,2.09556,0.054618,0.572706,3.14752,0.251762,1.42882,9.76222,2.49066,0.083688,0.108126,3.81341
2020-09-26,0.113253,11.2335,1.6007,0.030445,0.388136,3.03897,0.164153,1.1986,9.20166,2.46311,0.071795,0.087881,3.40219
2020-09-27,0.122191,11.1848,1.66895,0.033002,0.444448,3.0233,0.160417,1.06918,9.17088,2.38965,0.078416,0.128735,3.45862
2020-09-28,0.133673,10.9586,2.69922,0.081209,0.800793,3.28592,0.255034,1.22588,9.87155,2.50878,0.131643,0.24535,3.70336
2020-09-29,0.135523,11.1104,3.01938,0.100686,0.880342,3.31338,0.303211,1.29751,9.83807,2.5363,0.171402,0.276801,3.80537
2020-09-30,0.136049,11.285,2.88161,0.095447,0.886019,3.31338,0.306726,1.30663,9.78706,2.50393,0.155952,0.202085,3.46636
2020-10-01,0.181785,10.2116,2.68266,0.082577,0.73567,3.20864,0.283604,1.35858,9.51804,2.52654,0.105807,0.264356,3.55673
2020-10-02,0.223152,9.62385,2.17597,0.074429,0.575526,3.13174,0.24178,1.31474,9.48829,2.54718,0.065206,0.16772,3.54196
2020-10-03,0.211755,9.60187,1.51915,0.041021,0.305588,3.23599,0.15065,1.24531,8.85771,2.45176,0.058198,0.139848,3.22958
2020-10-04,0.177568,10.0441,1.29176,0.01958,0.273093,3.11782,0.129494,1.2216,8.56119,2.38998,0.060577,0.131815,3.11463
2020-10-05,0.173645,10.0166,2.12271,0.053482,0.57097,3.29771,0.21182,1.3914,9.39646,2.50757,0.094564,0.194462,3.32302
2020-10-06,0.242005,10.2418,2.16533,0.048102,0.580394,3.40459,0.223881,1.33822,9.76106,2.55444,0.104766,0.163859,3.73765
2020-10-07,0.302555,10.4917,2.36023,0.064417,0.656171,3.50156,0.228418,1.37462,9.79252,2.58266,0.138608,0.154702,3.85903
2020-10-08,0.298586,10.5,2.20729,0.047769,0.536669,3.55365,0.197821,1.47892,9.61624,2.58773,0.146679,0.192329,3.73314
2020-10-09,0.289693,10.2363,2.48227,0.076153,0.73163,3.57647,0.224138,1.4273,9.55632,2.59955,0.150947,0.153782,3.57664
2020-10-10,0.239497,10.5824,1.85619,0.032218,0.569519,3.52316,0.189198,1.2763,8.94252,2.52152,0.080868,0.108953,3.46548
2020-10-11,0.222042,10.8268,1.79807,0.022163,0.559142,3.25749,0.158924,1.12909,8.84939,2.46973,0.074867,0.150382,3.23332
2020-10-12,0.225998,10.5879,2.76097,0.090658,0.975023,3.34232,0.252443,1.34537,9.57903,2.60325,0.084174,0.226655,3.70449
2020-10-13,0.223676,10.8158,2.76615,0.0995,0.946353,3.37252,0.249853,1.35971,9.62976,2.58872,0.112812,0.185353,3.72771
2020-10-14,0.284657,11.1811,2.44928,0.078187,0.705758,3.19494,0.228226,1.35573,9.79421,2.56261,0.097987,0.200725,3.50722
2020-10-15,0.294761,11.0905,2.78535,0.089916,0.85928,3.21249,0.23658,1.37775,9.55956,2.56681,0.113628,0.256844,3.62912
2020-10-16,0.279995,11.7057,2.97912,0.094511,0.959591,3.2823,0.23789,1.35752,9.56316,2.60337,0.13506,0.288325,3.62311
2020-10-17,0.258458,11.5107,2.54498,0.08065,0.819443,3.23904,0.195178,1.33972,8.96667,2.65413,0.113628,0.223966,3.07377
2020-10-18,0.253615,11.2828,2.09547,0.049656,0.577777,3.23904,0.179112,1.13352,8.70894,2.60556,0.097664,0.233013,3.2747
2020-10-19,0.294268,11.4036,2.63102,0.067518,0.920973,3.31062,0.263919,1.44698,9.61415,2.70385,0.090687,0.157666,4.14404
2020-10-20,0.315202,11.4283,2.37957,0.063573,0.751341,3.32059,0.270407,1.35703,9.67384,2.71733,0.091043,0.122526,4.13332
2020-10-21,0.316721,11.5107,2.36311,0.066922,0.655715,3.33056,0.259229,1.36004,9.6769,2.75919,0.10287,0.179276,4.06215
2020-10-22,0.342045,11.5904,2.45181,0.088772,0.657099,3.2974,0.271584,1.47754,9.72336,2.79698,0.133712,0.171057,3.89423
2020-10-23,0.380218,11.5794,2.70619,0.087861,0.880835,3.16382,0.267932,1.41553,9.70277,2.79307,0.11255,0.169618,3.74698
2020-10-24,0.393963,11.4942,1.60018,0.01577,0.362949,3.16382,0.174355,1.13418,8.98133,2.80214,0.068257,0.099147,3.69181
2020-10-25,0.361657,11.7359,1.45343,0.017856,0.327261,2.99878,0.15695,1.07653,8.5378,2.65462,0.062456,0.09608,3.47803
2020-10-26,0.393098,11.8046,2.23684,0.059624,0.718981,3.12461,0.209125,1.28837,9.33678,2.76116,0.086958,0.134008,4.06852
2020-10-27,0.400166,11.692,2.24691,0.04866,0.630457,3.19432,0.236495,1.35395,9.64467,2.80661,0.092495,0.147035,4.20218
2020-10-28,0.399442,12.1369,2.1929,0.05,0.595261,3.26403,0.210345,1.40529,9.58257,2.80504,0.11726,0.123152,4.0415
2020-10-29,0.389483,12.3621,2.28665,0.056796,0.599996,3.33374,0.239635,1.34361,9.76947,2.80683,0.132436,0.123064,3.93845
2020-10-30,0.375919,12.8071,2.3523,0.043583,0.585425,3.34492,0.251747,1.36903,9.4079,2.81418,0.121779,0.170021,3.89747
2020-10-31,0.358999,12.3731,1.81678,0.022868,0.518593,3.35128,0.174309,1.22271,8.9629,2.77145,0.076679,0.089184,3.28748
2020-11-01,0.305962,12.186,1.37918,0.04172,0.249607,3.21413,0.156715,1.18769,8.52849,2.70763,0.079577,0.083896,3.37846
2020-11-02,0.322727,12.3652,1.95024,0.059135,0.405782,3.33022,0.243463,1.45687,8.96804,2.89905,0.103095,0.116519,3.85337
2020-11-03,0.391408,12.3266,2.51484,0.102247,0.697147,3.37165,0.265894,1.33176,9.17002,2.91046,0.10221,0.187902,3.68412
2020-11-04,0.390313,12.3211,2.77407,0.111216,0.860901,3.3733,0.268627,1.42371,9.3497,2.78439,0.105612,0.259628,3.56559
2020-11-05,0.398264,12.6298,2.67941,0.105454,0.874889,3.32073,0.240913,1.44299,9.31248,2.86406,0.080108,0.277832,3.71592
2020-11-06,0.358089,12.6353,2.65575,0.105953,0.896575,3.36895,0.222352,1.53001,9.07831,2.89604,0.078507,0.242492,3.47084
2020-11-07,0.31716,12.594,2.24884,0.054218,0.707232,3.33425,0.207717,1.40004,8.62202,2.77818,0.081552,0.217855,2.94869
2020-11-08,0.287937,12.5885,2.14311,0.054325,0.709795,3.21504,0.17657,1.20484,8.43681,2.77177,0.076917,0.191534,2.88308
2020-11-09,0.322676,12.4975,3.04201,0.103279,1.01588,3.30899,0.251215,1.41336,9.26484,3.01975,0.136113,0.259116,3.44781
2020-11-10,0.333912,12.8035,3.20311,0.125392,1.08571,3.30899,0.268186,1.52355,9.3814,3.11244,0.15238,0.248004,3.79414
2020-11-11,0.343648,12.9743,2.91054,0.092632,1.05717,3.2773,0.281687,1.57627,9.6073,3.16556,0.105715,0.144396,3.95387
2020-11-12,0.361404,12.9468,2.78891,0.106953,0.87972,3.33018,0.287794,1.59906,9.38427,3.24941,0.128707,0.121074,3.92087
2020-11-13,0.353774,13.4181,2.84186,0.107644,0.896703,3.05538,0.288771,1.51667,9.39383,3.2669,0.129516,0.133744,3.80079
2020-11-14,0.322651,13.4264,2.12152,0.062355,0.612536,2.78058,0.235633,1.3068,8.85124,3.23152,0.089148,0.0944,3.22967
2020-11-15,0.315896,13.374,1.5465,0.045559,0.26808,2.72441,0.209483,1.25444,8.48837,3.17091,0.072167,0.089246,3.18376
2020-11-16,0.395214,13.2362,2.36887,0.099981,0.563396,2.66824,0.269411,1.44596,9.0897,3.37603,0.130877,0.125798,3.72991
2020-11-17,0.405082,13.3051,2.53675,0.10792,0.730426,2.9077,0.248437,1.47558,9.59336,3.3993,0.132917,0.111103,3.88638
2020-11-18,0.411697,13.5945,2.44809,0.097837,0.690145,3.07003,0.267905,1.48255,9.4234,3.45854,0.127097,0.099936,3.58563
2020-11-19,0.404923,13.5256,2.34674,0.085769,0.564513,3.11565,0.283776,1.45972,9.44403,3.49197,0.110328,0.164412,3.51873
2020-11-20,0.425579,13.9859,2.75504,0.123624,0.83876,3.13149,0.270744,1.48599,9.455,3.47912,0.093342,0.180069,3.58119
2020-11-21,0.388976,14.325,1.993,0.10798,0.466467,3.09251,0.203681,1.24032,9.04796,3.31595,0.092447,0.100428,3.52848
2020-11-22,0.317212,14.6034,2.08835,0.117635,0.535092,3.07518,0.198301,1.25469,8.75133,3.25804,0.113606,0.146775,3.34082
2020-11-23,0.339066,14.3718,2.9728,0.130382,0.925754,3.20329,0.291081,1.29854,9.29023,3.41317,0.153963,0.192961,3.54048
2020-11-24,0.350138,14.9507,3.11001,0.126528,1.01302,3.25917,0.308092,1.50177,9.43833,3.44036,0.154582,0.16914,3.57608
2020-11-25,0.315663,15.4634,3.34611,0.128898,1.08314,3.16307,0.311941,1.60315,9.71726,3.44149,0.147051,0.265645,3.66583
2020-11-26,0.301244,15.6646,3.5359,0.158937,1.12472,2.96147,0.316397,1.55537,9.59094,3.46078,0.130659,0.332996,3.10483
2020-11-27,0.322503,15.8217,3.69868,0.178912,1.16716,2.97795,0.311275,1.55468,9.68201,3.45117,0.154692,0.332877,3.12316
2020-11-28,0.327709,15.7252,3.09798,0.135131,0.946837,3.05176,0.258126,1.38147,9.25743,3.46852,0.132814,0.244219,3.18023
2020-11-29,0.325774,16.0174,2.94304,0.145954,0.864724,3.13873,0.228843,1.36426,8.65149,3.30045,0.126062,0.258696,3.13382
2020-11-30,0.378957,15.7859,3.36957,0.160804,1.06456,3.2257,0.308547,1.60601,9.12384,3.41354,0.147713,0.213712,3.9014
2020-12-01,0.399477,17.3381,3.52888,0.172467,1.09807,3.24513,0.338146,1.64921,9.17296,3.51195,0.132882,0.261318,4.15439
2020-12-02,0.406381,17.5209,3.66977,0.188444,1.15721,3.24513,0.351736,1.7146,9.33366,3.55146,0.119836,0.294297,4.31523
2020-12-03,0.39107,17.7696,3.34917,0.166488,0.94753,3.36075,0.352843,1.75702,9.52104,3.6053,0.122388,0.277671,4.21408
2020-12-04,0.406771,17.8325,2.87908,0.142994,0.831715,3.37368,0.309414,1.69592,9.49089,3.65411,0.117521,0.191263,4.17863
2020-12-05,0.35078,18.0273,2.75127,0.146451,0.912898,3.35041,0.217807,1.57392,8.98978,3.52967,0.09543,0.224793,4.03119
2020-12-06,0.33993,17.8864,2.67487,0.140022,0.864872,3.18213,0.200955,1.47029,8.35676,3.46004,0.090922,0.302586,4.08474
2020-12-07,0.353356,18.3,3.12556,0.178411,1.00596,3.29027,0.276932,1.65687,9.15854,3.63331,0.07545,0.341433,4.56216
2020-12-08,0.365986,18.1262,3.35587,0.171315,1.14347,3.35232,0.274676,1.69342,9.41187,3.62195,0.080526,0.321083,4.55136
2020-12-09,0.413509,18.3299,3.5773,0.172769,1.17707,3.3251,0.336164,1.77175,9.24047,3.70203,0.121267,0.312064,4.40423
2020-12-10,0.408646,17.9254,3.47214,0.151891,1.1312,3.32118,0.345495,1.80809,9.17503,3.76244,0.094884,0.268762,4.04021
2020-12-11,0.3495,18.4768,3.21818,0.14783,0.947938,3.29642,0.331374,1.75848,9.22832,3.78638,0.075638,0.281903,3.90173
2020-12-12,0.334989,18.4947,2.85012,0.117215,0.851374,3.07054,0.267631,1.54768,8.83161,3.76289,0.069938,0.245913,3.74871
2020-12-13,0.319134,18.3329,2.48346,0.105025,0.765291,3.07054,0.196839,1.49326,8.40497,3.68036,0.083692,0.137617,3.75166
2020-12-14,0.34964,18.6925,2.77219,0.120034,0.777617,3.1484,0.264592,1.82061,9.16263,3.8345,0.119142,0.163869,4.38214
2020-12-15,0.34993,19.0851,3.14912,0.123721,0.958942,3.22625,0.322794,1.96794,9.37762,3.7839,0.119523,0.217878,4.71824
2020-12-16,0.355406,18.7644,3.14128,0.131297,0.943174,3.3041,0.328387,2.0606,9.395,3.7555,0.132436,0.170733,4.95304
2020-12-17,0.357004,18.7764,3.02689,0.147935,0.754778,3.35311,0.334455,2.03824,9.59643,3.71873,0.155337,0.189028,4.85022
2020-12-18,0.374521,18.6416,2.70171,0.132144,0.680418,3.43122,0.326366,2.01127,9.32296,3.67656,0.123826,0.125246,4.42255
2020-12-19,0.359966,18.6506,2.06611,0.074501,0.459368,3.40975,0.255864,1.84326,9.1356,3.63636,0.098072,0.085523,4.29162
2020-12-20,0.32353,18.7195,2.02291,0.086907,0.506472,3.33197,0.218854,1.79629,8.86493,3.56549,0.084135,0.107516,3.91054
2020-12-21,0.355991,18.8633,2.44146,0.079168,0.50987,3.46538,0.301038,2.00698,9.50175,3.737,0.111154,0.192337,4.04252
2020-12-22,0.376862,18.8903,2.40502,0.075104,0.434784,3.56611,0.288299,1.99649,9.35894,3.73114,0.101544,0.275091,3.69913
2020-12-23,0.356315,18.7674,2.38109,0.053104,0.601894,3.56489,0.251309,1.93696,9.19106,3.76676,0.102281,0.176334,3.60171
2020-12-24,0.316366,18.7554,1.62613,0.046049,0.294785,3.55853,0.159995,1.95565,8.66412,3.76703,0.0784,0.130588,3.80595
2020-12-25,0.230689,18.6296,1.60689,0.046229,0.340062,3.50412,0.180106,1.85037,7.82275,3.81945,0.059437,0.142794,4.22645
2020-12-26,0.227716,18.5667,1.43113,0.046294,0.257865,3.57432,0.191266,1.6817,7.79666,3.77385,0.062128,0.070346,4.22028
2020-12-27,0.222189,18.6745,1.38546,0.046187,0.230926,3.42544,0.161272,1.57771,7.7363,3.62439,0.058476,0.125228,3.92592
2020-12-28,0.292252,19.0341,2.03562,0.069698,0.505568,3.54364,0.191371,1.60902,8.11356,3.77282,0.053805,0.248811,4.1372
2020-12-29,0.335218,18.9382,2.19261,0.08757,0.531328,3.58285,0.219272,1.5048,8.65206,3.8376,0.069155,0.237198,3.93259
2020-12-30,0.345938,19.0851,2.29017,0.085762,0.519701,3.53093,0.199085,1.48217,8.63361,3.80515,0.095612,0.270482,3.70252
2020-12-31,0.343369,18.8393,2.2472,0.08591,0.562317,3.53654,0.185481,1.5663,8.29904,3.5948,0.072185,0.251873,3.85809
2021-01-01,0.296381,16.3562,2.16035,0.077769,0.600048,3.50038,0.187921,1.47213,7.92186,3.43863,0.060884,0.212774,3.8158
2021-01-02,0.301532,15.8374,2.41803,0.099012,0.65914,3.46409,0.182047,1.49908,8.06722,3.5649,0.079214,0.247746,3.74257
2021-01-03,0.277017,16.3244,2.10362,0.092581,0.527729,3.34121,0.185135,1.53721,8.27772,3.62641,0.082259,0.208054,3.72185
2021-01-04,0.377472,16.6897,2.87945,0.15318,0.816257,3.40423,0.271006,1.62945,9.30521,3.73638,0.123624,0.247588,4.0547
2021-01-05,0.415866,16.7717,3.16538,0.169459,0.909576,3.40803,0.289752,1.85384,9.44616,3.71817,0.128529,0.295182,4.02976
2021-01-06,0.418703,16.9887,3.2511,0.186512,0.940509,3.45502,0.26326,1.97287,9.40144,3.68208,0.120281,0.350981,4.06548
2021-01-07,0.41463,17.4387,3.62627,0.196099,1.01614,3.42604,0.339642,2.10937,9.24751,3.63023,0.168716,0.371825,4.58572
2021-01-08,0.413298,17.4784,3.60061,0.200374,1.02764,3.85656,0.334284,2.21632,9.33932,3.69948,0.125264,0.36665,4.84699
2021-01-09,0.348676,17.2719,3.20814,0.18664,0.957006,3.38238,0.264745,2.0264,9.05725,3.762,0.101954,0.30599,4.78376
2021-01-10,0.329807,17.301,2.81284,0.177747,0.807176,3.34068,0.250647,1.87815,8.70772,3.79283,0.096816,0.262785,4.68412
2021-01-11,0.395338,17.354,2.93809,0.187541,0.768797,3.5362,0.351678,2.01809,9.4321,4.0282,0.118378,0.213046,4.80658
2021-01-12,0.411431,17.1369,3.06955,0.184506,0.72601,3.56491,0.321084,2.17516,9.60357,4.12168,0.155094,0.304944,4.65954
2021-01-13,0.409693,17.2402,3.06267,0.18405,0.677491,3.5752,0.283408,2.06431,9.70966,4.18881,0.151032,0.34369,4.32495
2021-01-14,0.40324,16.9437,3.38327,0.170516,0.925363,3.45009,0.305015,1.93365,9.52356,4.19023,0.130974,0.320008,3.94308
2021-01-15,0.405466,16.5547,3.61764,0.169133,1.03675,3.4484,0.341327,1.92283,9.32258,4.17369,0.134926,0.333242,3.97492
2021-01-16,0.370454,16.3588,2.96026,0.174008,0.906936,3.53302,0.222282,1.70782,8.62917,4.07433,0.112445,0.154961,4.08593
2021-01-17,0.31698,16.1974,2.87308,0.150672,0.853679,3.51453,0.22148,1.66576,8.24841,4.00807,0.105464,0.167982,4.01927
2021-01-18,0.401051,15.9592,3.351,0.175877,0.885653,3.60545,0.321496,1.96152,9.31927,4.25461,0.16398,0.228631,4.25328
2021-01-19,0.413742,16.0306,3.02394,0.146178,0.735913,3.75359,0.338368,2.01163,9.46101,4.30299,0.125893,0.21635,4.2076
2021-01-20,0.393933,15.9777,2.61588,0.112292,0.557566,3.83551,0.322491,2.00841,9.60327,4.31674,0.077555,0.225915,4.10776
2021-01-21,0.378877,16.0677,2.31064,0.079814,0.476446,3.87525,0.283978,1.94036,9.87947,4.2358,0.072374,0.164591,4.08349
2021-01-22,0.375425,15.7951,2.59544,0.116748,0.67212,3.89401,0.245726,1.87611,10.0954,4.10421,0.065022,0.23694,4.20929
2021-01-23,0.299322,15.7792,2.52123,0.078979,0.788589,3.85237,0.161647,1.7468,9.71075,4.00331,0.053277,0.285594,4.13167
2021-01-24,0.232121,15.6892,2.44797,0.06981,0.79094,3.71094,0.152387,1.67226,9.2176,3.85347,0.055301,0.279942,4.12136
2021-01-25,0.322231,15.6575,3.14754,0.148756,1.01796,3.73341,0.245443,1.74136,9.92232,3.95207,0.087794,0.274456,4.16769
2021-01-26,0.309021,15.5516,3.25095,0.169656,0.98888,3.59591,0.257826,1.82564,9.91878,3.92843,0.102814,0.300261,4.36005
2021-01-27,0.303828,15.5437,3.33782,0.153139,0.979062,3.72292,0.306236,1.70261,9.68326,3.85925,0.085698,0.309697,4.52416
2021-01-28,0.279756,15.5278,3.09564,0.133593,0.943746,3.80484,0.278746,1.84518,9.68294,3.83178,0.078219,0.228213,4.62206
2021-01-29,0.285768,15.2869,2.60606,0.061551,0.73158,3.86354,0.220783,1.93536,9.63303,3.88431,0.069018,0.207863,4.47325
2021-01-30,0.251111,15.0858,2.26515,0.062122,0.688572,3.87796,0.170142,1.7362,9.10887,3.83848,0.044697,0.151581,3.91199
2021-01-31,0.223108,15.0858,2.24878,0.059745,0.658536,3.76388,0.167719,1.56746,8.82567,3.81146,0.044198,0.211376,3.84911
2021-02-01,0.253238,13.5773,3.07872,0.121411,0.89734,3.80261,0.263615,1.85234,9.1708,3.95658,0.052666,0.312473,4.77589
2021-02-02,0.26891,13.4166,2.98183,0.09244,0.897746,3.84986,0.300656,1.73627,9.58268,3.93721,0.06039,0.195957,4.72143
2021-02-03,0.2811,13.3831,2.63089,0.065468,0.701591,3.9481,0.272871,1.84224,9.59197,3.91812,0.067799,0.217643,4.52168
2021-02-04,0.305687,13.16,2.89125,0.107774,0.794496,3.74019,0.265536,1.90682,9.7446,3.88353,0.097125,0.220319,4.36511
2021-02-05,0.307299,12.7571,2.84019,0.114889,0.75857,3.72367,0.256692,1.80066,9.65388,3.87916,0.080443,0.229774,4.24479
2021-02-06,0.249182,12.5076,1.92902,0.058142,0.408723,3.69293,0.166253,1.48907,9.07036,3.8941,0.062806,0.162853,4.27869
2021-02-07,0.243755,12.2198,1.67664,0.055311,0.380653,3.60024,0.13829,1.42549,8.73435,3.87355,0.046639,0.129042,4.67327
2021-02-08,0.290243,11.9872,2.58048,0.130043,0.784379,3.67662,0.189269,1.76819,9.37711,4.05962,0.050745,0.210165,5.21406
